publish_date,headline_text
20040125,jones says sun setting on aussie empire
20040125,kay says some iraq weapons in syria report
20040125,nt gears up for australia day festivities
20040125,piece of boating history to find home in hobart
20040126,coalitions tv ads a personal attack beattie says
20040126,drivers urged to watch for returning students
20040126,mps schools stance puzzles teachers federation
20040126,springborg heads west after official launch
20040126,un seeks funds to rebuild gaza homes
20040126,wait and see on iraqi weapons downer
20040126,zimbabwe goes down fighting in adelaide
20040127,annan says commission needed to thwart genocide
20040127,australian navy starts target practice
20040127,clintons gift to internet age two emails
20040127,conservation council slams port botany environment
20040127,golden girl cook takes injury time out
20040127,greens limit preferences to labor
20040127,indonesian fishing boat nabbed
20040127,kipping gets aust day honour
20040127,signs to highlight stormwater pollution
20040128,argentine dirty war baby meets grandmother
20040128,asx falls despite major trading
20040128,bhp to clean up pilbara asbestos
20040128,blair cleared by hutton over kelly report
20040128,computer use in the classroom makes children
20040128,diamond found not guilty of assault charges
20040128,emotional darwin calls it quits
20040128,greens announce barron river cook preferences
20040128,man accused of hit and run allowed to leave state
20040128,moscows tretyakov brings old masters to the streets
20040128,quirky murder mystery lands top uk literary award
20040128,reyes smashes arsenal transfer record
20040128,search fails to find plane crash victims
20040128,tour decision shouldnt be political
20040129,desalination plant nearing completion
20040129,esperance says no to nuclear waste
20040129,fijis controversial military chief reappointed
20040129,real move into last four
20040129,road revamp plan sparks tree concerns
20040129,shires group backs councils anti merger stance
20040129,sicily hoping to stage tyson comeback fight
20040130,bushfire inquiry highlights communication problems
20040130,call for clamp down on industry water use
20040130,ex albury lawyer faces charges over failed
20040130,hervey bay candidate calls for coastal rivers
20040130,minister says no to alice rezoning
20040130,nationals leader gets beatties vote of sympathy
20040130,nsw police take longer to solve crimes report
20040130,pixar pulls out of disney animation deal
20040130,premiership to penalise defaulting clubs
20040130,study into prostate cancer begins
20040130,van nistelrooy to stay at united
20040130,who investigates china bird flu
20040130,wool growers upbeat about india tariffs decision
20040131,china reports fourth sars case
20040131,clijsters gunning for first major top spot
20040131,hamas makes rival responsibility claim for
20040131,henin hardenne takes aus open title
20040131,israel says world court has no right to rule on
20040131,labor unites behind latham as conference ends
20040131,labors airport site panned
20040131,llodra santoro do the double
20040131,man shot three times undergoes surgery
20040131,martyn in hot water over obscene gesture
20040131,nt govt left with fisheries surplus
20040131,two charged over pool hall murder
20040201,250 healthy chickens to be culled in singapore
20040201,45pc of tas prisoners likely to re offend report
20040201,beattie still ahead as feb 7 looms
20040201,earthquake off russias far eastern coast
20040201,govts refugees spin working democrats say
20040201,n korea tests weapons on people bbc
20040201,report highlights tas teacher ratio prison failings
20040202,alice looks to ghan tourism spin offs
20040202,bird flu infection spreads further in china
20040202,childcare centre to be expanded
20040202,ghan heads north from alice
20040202,kinders facing teacher shortage
20040202,masur plays down scud cash feud claims
20040202,nab chief quits amid trading scandal
20040202,ruddock warns al qaeda threat remains
20040202,union to meet education department to discuss
20040202,warning for drivers as new school year starts
20040202,young raid nets big jewellery haul
20040203,car thief sentenced to six months jail
20040203,college starts planning fund spend
20040203,council officer highlights growth stress
20040203,ghan completes historic journey
20040203,jackson still battling leg fractures
20040203,jails lockdown sparks inmate tension fears
20040203,kenyans face terrorist attacks trial
20040203,lecturer blames top down politics for mp rebuke
20040203,more dope growing suspected after record raid
20040203,ricin found in us senate office
20040203,springborg not caught up in polls
20040203,turkey building collapse toll at 12
20040204,beattie non committal on racetracks
20040204,creditors line of lode decision welcomed
20040204,crossbow attack trial to be heard before judge
20040204,farm safety group critical of helmet requirement
20040204,latham helps boost sa alp interest
20040204,mayor highlights restrictions on prime real estate
20040204,power surge jolts telstra workers in brisbane
20040204,rates stay steady   for now
20040204,toyne rejects land acquisition call
20040204,uk to hold inquiry into iraq wmd intelligence
20040205,bird flu claims another victim in vietnam
20040205,canberra police numbers adequate minister says
20040205,cinemas d day draws near as oscar ballots mailed
20040205,mars rover to travel rocky road to seek water
20040205,new laws to give councils final word on brothels
20040205,optus rings up 126m profit
20040205,petrol station alcohol sales not in communitys
20040205,real estate agent says interest rates not
20040205,second picture dictionary aims to save indigenous
20040205,us coastguard stops floating car immigrants
20040205,wa country tourist bureaus hit by financial woes
20040205,western bulldogs learn from nt experience
20040206,albany hospital staff to stop work
20040206,bugger off bob rally to protest council mergers
20040206,court rules in favour of zimbabwe media laws
20040206,crush kills 37 during chinese festival
20040206,expert airs nt croc management concerns
20040206,five jails resume operations as work bans lifted
20040206,four released from hospital after tram accident
20040206,melbourne uni student union forced into liquidation
20040206,nab chief calls trading scandal fraud
20040206,nsw govt rejects calls for inquiry into welfare
20040206,police reinstated before release of royal
20040206,test umpire venkat to retire
20040206,twelve in hospital after qld bus crash
20040207,carroll doubts greens can take qld senate seat
